1686216000000,26409.28000000,26418.63000000,26399.66000000,26399.67000000,79.31824000,1686216299999,2094821.44892050,2321,17.25069000,455624.85416700,0
1686216300000,26399.66000000,26409.56000000,26399.66000000,26406.50000000,54.53811000,1686216599999,1440093.29540340,1802,23.82602000,629114.64514750,0
1686216600000,26406.50000000,26410.88000000,26394.47000000,26396.18000000,67.83160000,1686216899999,1790944.49634850,2550,27.07290000,714798.36537800,0
1686216900000,26396.17000000,26400.00000000,26378.00000000,26395.92000000,72.08463000,1686217199999,1902341.03452790,2850,33.05082000,872204.89804170,0
1686217200000,26395.93000000,26415.55000000,26394.91000000,26409.73000000,57.05565000,1686217499999,1506510.05125790,1961,33.50616000,884641.79195560,0
1686217500000,26409.72000000,26409.73000000,26387.66000000,26387.66000000,46.40631000,1686217799999,1225288.98663290,1899,9.00451000,237777.67670720,0
1686217800000,26387.67000000,26393.67000000,26383.47000000,26389.34000000,61.64404000,1686218099999,1626734.46803340,2118,27.20679000,717941.75961330,0
1686218100000,26389.34000000,26393.32000000,26370.00000000,26385.06000000,85.41891000,1686218399999,2253453.13359850,2792,25.38981000,669800.44700190,0
1686218400000,26385.05000000,26391.16000000,26376.86000000,26376.87000000,48.22878000,1686218699999,1272586.13600480,2069,16.72844000,441421.91425960,0
1686218700000,26376.87000000,26393.79000000,26368.04000000,26392.86000000,70.60135000,1686218999999,1862775.35610100,2155,43.12993000,1137884.41074550,0
1686219000000,26392.86000000,26397.10000000,26388.51000000,26393.37000000,51.83988000,1686219299999,1368136.82603100,2076,34.12013000,900468.52553040,0
1686219300000,26393.37000000,26415.22000000,26389.38000000,26415.22000000,60.95664000,1686219599999,1609437.94485340,2183,40.51733000,1069833.78720690,0
1686219600000,26415.22000000,26415.22000000,26380.00000000,26380.00000000,71.08635000,1686219899999,1876644.09251320,2482,13.56221000,358014.06570510,0
1686219900000,26380.01000000,26390.00000000,26380.00000000,26390.00000000,33.85508000,1686220199999,893279.51826100,1714,13.25895000,349852.94895590,0
1686220200000,26389.99000000,26393.64000000,26388.12000000,26392.47000000,42.65083000,1686220499999,1125551.35976400,1764,16.80430000,443457.65471510,0
1686220500000,26392.46000000,26396.05000000,26388.26000000,26392.93000000,47.81611000,1686220799999,1261977.89165600,1697,17.67781000,466525.03473810,0
1686220800000,26392.92000000,26475.08000000,26392.92000000,26475.07000000,104.09812000,1686221099999,2750985.64997350,4071,72.39640000,1913278.54723340,0
